"Cst_Cnt","Cruise_ID","Cruise","Cruz_Sta","DbSta_ID","Cast_ID","Sta_ID","Quarter","Sta_Code","Distance","Date","Year","Month","Julian_Date","Julian_Day","Time","Lat_Dec","Lat_Deg","Lat_Min","Lat_Hem","Lon_Dec","Lon_Deg","Lon_Min","Lon_Hem","Rpt_Line","St_Line","Ac_Line","Rpt_Sta","St_Station","Ac_Sta","Bottom_D","Secchi","ForelU","Ship_Name","Ship_Code","Data_Type","Order_Occ","Event_Num","Cruz_Leg","Orig_Sta_ID","Data_Or","Cruz_Num","IntChl","IntC14","Inc_Str","Inc_End","PST_LAN","Civil_T","TimeZone","Wave_Dir","Wave_Ht","Wave_Prd","Wind_Dir","Wind_Spd","Barometer","Dry_T","Wet_T","Wea","Cloud_Typ","Cloud_Amt","Visibility"
30428,"2003-10-20-C-32NM",200310,20031008000550,8000550,"20-0310NM-MX-304-2206-08000550","080.0 055.0",4,"ST",-18.38,"10/31/2003",2003,10,37925,304,"12/30/1899 22:06:00",34.321666,34,19.3,"N",-120.803333,-120,48.2,"W",80,80,80,55,55,55,751,12,NA,"RV NEW HORIZON","32NM","MX",53,522,NA,"80   55","3101","0310",90.3,NA,"","","","",NA,31,5,10,27,7,1011.5,14.9,12.9,1,3,5,8
30429,"2003-10-20-C-32NM",200310,20031008000600,8000600,"20-0310NM-MX-305-0218-08000600","080.0 060.0",4,"ST",-38.75,"11/01/2003",2003,11,37926,305,"12/30/1899 02:18:00",34.148333,34,8.9,"N",-121.156666,-121,9.4,"W",80,80,80,60,60,60.1,2232,NA,NA,"RV NEW HORIZON","32NM","MX",54,532,NA,"80   60","3101","0310",32.2,NA,"","","","",NA,NA,NA,NA,29,8,1012.6,14.6,12.3,NA,NA,NA,NA
30430,"2003-10-20-C-32NM",200310,20031008000700,8000700,"20-0310NM-MX-305-0757-08000700","080.0 070.0",4,"ST",-78.31,"11/01/2003",2003,11,37926,305,"12/30/1899 07:57:00",33.818333,33,49.1,"N",-121.845,-121,50.7,"W",80,80,80,70,70,70,3633,NA,NA,"RV NEW HORIZON","32NM","MX",55,542,NA,"80   70","3101","0310",93.3,NA,"","","","",NA,NA,NA,NA,30,9,1014.3,14.4,11.5,NA,NA,NA,NA
30431,"2003-10-20-C-32NM",200310,20031008000800,8000800,"20-0310NM-MX-305-1341-08000800","080.0 080.0",4,"ST",-118.15,"11/01/2003",2003,11,37926,305,"12/30/1899 13:41:00",33.485,33,29.1,"N",-122.535,-122,32.1,"W",80,80,80,80,80,80,3979,NA,NA,"RV NEW HORIZON","32NM","MX",56,552,NA,"80   80","3101","0310",37.2,NA,"","","","",NA,NA,NA,NA,35,10,1016.1,13.9,11.9,NA,NA,NA,NA
30432,"2003-10-20-C-32NM",200310,20031008000900,8000900,"20-0310NM-PR-305-1901-08000900","080.0 090.0",4,"ST",-157.33,"11/01/2003",2003,11,37926,305,"12/30/1899 19:01:00",33.163333,33,9.8,"N",-123.215,-123,12.9,"W",80,80,80,90,90,89.8,4230,28,NA,"RV NEW HORIZON","32NM","PR",57,562,NA,"80   90","3101","0310",25.5,183.9,"12/30/1899 11:58:00","12/30/1899 17:58:00","12/30/1899 11:57:00","12/30/1899 17:56:00",8,34,8,8,1,11,1019,17.1,13.5,1,8,3,8
30433,"2003-10-20-C-32NM",200310,20031008001000,8001000,"20-0310NM-MX-306-0122-08001000","080.0 100.0",4,"ST",-197.79,"11/02/2003",2003,11,37927,306,"12/30/1899 01:22:00",32.82,32,49.2,"N",-123.906666,-123,54.4,"W",80,80,80,100,100,100,4402,NA,NA,"RV NEW HORIZON","32NM","MX",58,572,NA,"80  100","3101","0310",23,NA,"","","","",NA,36,6,7,3,13,1018.1,15.5,13,1,6,5,8
30434,"2003-10-20-C-32NM",200310,20031007671000,7671000,"20-0310NM-MX-306-0739-07671000","076.7 100.0",4,"ST",-209.52,"11/02/2003",2003,11,37927,306,"12/30/1899 07:39:00",33.386666,33,23.2,"N",-124.318333,-124,19.1,"W",76.7,76.7,76.7,100,100,100,4585,NA,NA,"RV NEW HORIZON","32NM","MX",59,582,NA,"77  100","3101","0310",20,NA,"","","","",NA,NA,NA,NA,2,12,1019,15,12.1,NA,NA,NA,NA
30435,"2003-10-20-C-32NM",200310,20031007670900,7670900,"20-0310NM-MX-306-1330-07670900","076.7 090.0",4,"ST",-169.81,"11/02/2003",2003,11,37927,306,"12/30/1899 13:30:00",33.728333,33,43.7,"N",-123.638333,-123,38.3,"W",76.7,76.7,76.7,90,90,90,4204,NA,NA,"RV NEW HORIZON","32NM","MX",60,592,NA,"77   90","3101","0310",32.3,NA,"","","","",NA,NA,NA,NA,34,18,1017.8,14.7,12.1,NA,NA,NA,NA
30436,"2003-10-20-C-32NM",200310,20031007670800,7670800,"20-0310NM-PR-306-1906-07670800","076.7 080.0",4,"ST",-130.05,"11/02/2003",2003,11,37927,306,"12/30/1899 19:06:00",34.056666,34,3.4,"N",-122.945,-122,56.7,"W",76.7,76.7,76.7,80,80,80,4241,14,NA,"RV NEW HORIZON","32NM","PR",61,602,NA,"77   80","3101","0310",37.9,314.1,"12/30/1899 11:57:00","12/30/1899 17:44:00","12/30/1899 11:56:00","12/30/1899 17:43:00",8,33,4,8,33,11,1019,17.5,14,1,8,3,8
30437,"2003-10-20-C-32NM",200310,20031007670700,7670700,"20-0310NM-MX-307-0105-07670700","076.7 070.0",4,"ST",-90.05,"11/03/2003",2003,11,37928,307,"12/30/1899 01:05:00",34.39,34,23.4,"N",-122.246666,-122,14.8,"W",76.7,76.7,76.7,70,70,70,4023,NA,NA,"RV NEW HORIZON","32NM","MX",62,612,NA,"77   70","3101","0310",43,NA,"","","","",NA,33,5,7,31,12,1016.8,14.9,12,1,6,4,8
30438,"2003-10-20-C-32NM",200310,20031007670600,7670600,"20-0310NM-MX-307-0705-07670600","076.7 060.0",4,"ST",-50.47,"11/03/2003",2003,11,37928,307,"12/30/1899 07:05:00",34.725,34,43.5,"N",-121.556666,-121,33.4,"W",76.7,76.7,76.7,60,60,60.1,913,NA,NA,"RV NEW HORIZON","32NM","MX",63,622,NA,"77   60","3101","0310",40.1,NA,"","","","",NA,NA,NA,NA,30,13,1017,14.6,12.1,NA,NA,NA,NA
30439,"2003-10-20-C-32NM",200310,20031007670550,7670550,"20-0310NM-MX-307-1120-07670550","076.7 055.0",4,"ST",-30.47,"11/03/2003",2003,11,37928,307,"12/30/1899 11:20:00",34.891666,34,53.5,"N",-121.205,-121,12.3,"W",76.7,76.7,76.7,55,55,55,567,NA,NA,"RV NEW HORIZON","32NM","MX",64,632,NA,"77   55","3101","0310",43.9,NA,"","","","",NA,NA,NA,NA,28,16,1016.1,14.5,13.1,NA,NA,NA,NA
30440,"2003-10-20-C-32NM",200310,20031007670510,7670510,"20-0310NM-MX-307-1443-07670510","076.7 051.0",4,"ST",-14.46,"11/03/2003",2003,11,37928,307,"12/30/1899 14:43:00",35.023333,35,1.4,"N",-120.921666,-120,55.3,"W",76.7,76.7,76.7,51,51,51,245,NA,NA,"RV NEW HORIZON","32NM","MX",65,642,NA,"77   51","3101","0310",138.7,NA,"","","","",NA,28,4,6,3,3,1015.6,14,13.1,1,6,7,7
30441,"2003-10-20-C-32NM",200310,20031007670490,7670490,"20-0310NM-PR-307-1803-07670490","076.7 049.0",4,"ST",-5.85,"11/03/2003",2003,11,37928,307,"12/30/1899 18:03:00",35.088333,35,5.3,"N",-120.763333,-120,45.8,"W",76.7,76.7,76.7,49,49,48.8,68,11,NA,"RV NEW HORIZON","32NM","PR",66,652,NA,"77   49","3101","0310",55.1,610.4,"12/30/1899 12:05:00","12/30/1899 17:38:00","12/30/1899 11:47:00","12/30/1899 17:36:00",8,30,2,5,22,2,1018.2,14.8,13.5,1,6,6,8
30442,"2004-01-06-C-31JD",200401,20040109330267,9330267,"20-0401JD-MX-006-0053-09330267","093.3 026.7",1,"ST",-1.88,"01/06/2004",2004,1,37992,6,"12/30/1899 00:53:00",32.948333,32,56.9,"N",-117.303333,-117,18.2,"W",93.3,93.3,93.3,26.7,26.7,26.7,60,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",1,2,NA,"93   26.7","3101","0401",34.2,NA,"","","","",NA,NA,NA,NA,34,6,1018.5,15,13.2,NA,NA,NA,NA
30443,"2004-01-06-C-31JD",200401,20040109330280,9330280,"20-0401JD-MX-006-0640-09330280","093.3 028.0",1,"ST",-7.79,"01/06/2004",2004,1,37992,6,"12/30/1899 06:40:00",32.916666,32,55,"N",-117.415,-117,24.9,"W",93.3,93.3,93.2,28,28,28.2,656,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",2,12,NA,"93   28","3101","0401",51.2,NA,"","","","",NA,NA,NA,NA,0,0,1018.5,15.1,13.1,NA,NA,NA,NA
30444,"2004-01-06-C-31JD",200401,20040109330300,9330300,"20-0401JD-MX-006-0827-09330300","093.3 030.0",1,"ST",-14.84,"01/06/2004",2004,1,37992,6,"12/30/1899 08:27:00",32.848333,32,50.9,"N",-117.533333,-117,32,"W",93.3,93.3,93.3,30,30,30,851,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",3,22,NA,"93   30","3101","0401",55.9,NA,"","","","",NA,NA,NA,NA,4,4,1018.2,14.9,11.2,NA,NA,NA,NA
30445,"2004-01-06-C-31JD",200401,20040109330350,9330350,"20-0401JD-MX-006-1235-09330350","093.3 035.0",1,"ST",-34.69,"01/06/2004",2004,1,37992,6,"12/30/1899 12:35:00",32.683333,32,41,"N",-117.875,-117,52.5,"W",93.3,93.3,93.3,35,35,35,619,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",4,32,NA,"93   35","3101","0401",41,NA,"","","","",NA,NA,NA,NA,2,4,1017,15.1,11.2,NA,NA,NA,NA
30446,"2004-01-06-C-31JD",200401,20040109330400,9330400,"20-0401JD-PR-006-1802-09330400","093.3 040.0",1,"ST",-54.76,"01/06/2004",2004,1,37992,6,"12/30/1899 18:02:00",32.515,32,30.9,"N",-118.218333,-118,13.1,"W",93.3,93.3,93.3,40,40,40,1621,17,NA,"RV DAVID STARR JORDAN","31JD","PR",5,42,NA,"93   40","3101","0401",32.6,236.2,"12/30/1899 12:04:00","12/30/1899 17:58:00","12/30/1899 12:07:00","12/30/1899 18:00:00",8,24,2,7,2,1,1018.6,16,12.9,1,2,6,8
30447,"2004-01-06-C-31JD",200401,20040109330450,9330450,"20-0401JD-MX-006-2100-09330450","093.3 045.0",1,"ST",-74.42,"01/06/2004",2004,1,37992,6,"12/30/1899 21:00:00",32.346666,32,20.8,"N",-118.551666,-118,33.1,"W",93.3,93.3,93.3,45,45,45,1339,21,NA,"RV DAVID STARR JORDAN","31JD","MX",6,52,NA,"93   45","3101","0401",53.7,NA,"","","","",NA,36,1,7,0,0,1016.5,16.5,13.7,2,7,8,8
30448,"2004-01-06-C-31JD",200401,20040109330500,9330500,"20-0401JD-MX-007-0045-09330500","093.3 050.0",1,"ST",-94.46,"01/07/2004",2004,1,37993,7,"12/30/1899 00:45:00",32.176666,32,10.6,"N",-118.891666,-118,53.5,"W",93.3,93.3,93.3,50,50,50,1462,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",7,62,NA,"93   50","3101","0401",34,NA,"","","","",NA,36,2,6,0,0,1016.2,16.5,14.1,2,6,8,8
30449,"2004-01-06-C-31JD",200401,20040109330550,9330550,"20-0401JD-MX-007-0433-09330550","093.3 055.0",1,"ST",-114.48,"01/07/2004",2004,1,37993,7,"12/30/1899 04:33:00",32.013333,32,0.8,"N",-119.235,-119,14.1,"W",93.3,93.3,93.3,55,55,55,1586,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",8,72,NA,"93   55","3101","0401",33.3,NA,"","","","",NA,NA,NA,NA,0,0,1016.3,16,12.5,NA,NA,NA,NA
30450,"2004-01-06-C-31JD",200401,20040109330600,9330600,"20-0401JD-MX-007-0837-09330600","093.3 060.0",1,"ST",-134.13,"01/07/2004",2004,1,37993,7,"12/30/1899 08:37:00",31.848333,31,50.9,"N",-119.568333,-119,34.1,"W",93.3,93.3,93.3,60,60,59.9,1853,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",9,82,NA,"93   60","3101","0401",35.5,NA,"","","","",NA,NA,NA,NA,23,7,1017.3,15.3,12.8,NA,NA,NA,NA
30451,"2004-01-06-C-31JD",200401,20040109330700,9330700,"20-0401JD-PR-007-1729-09330700","093.3 070.0",1,"ST",-174.67,"01/07/2004",2004,1,37993,7,"12/30/1899 17:29:00",31.511666,31,30.7,"N",-120.256666,-120,15.4,"W",93.3,93.3,93.3,70,70,70.1,3929,25,NA,"RV DAVID STARR JORDAN","31JD","PR",10,92,NA,"93   70","3101","0401",31.3,213.4,"12/30/1899 12:15:00","12/30/1899 18:09:00","12/30/1899 12:15:00","12/30/1899 18:09:00",8,33,1,6,16,5,1019.5,17.9,16,1,6,2,8
30452,"2004-01-06-C-31JD",200401,20040109330800,9330800,"20-0401JD-MX-007-2211-09330800","093.3 080.0",1,"ST",-214.19,"01/07/2004",2004,1,37993,7,"12/30/1899 22:11:00",31.178333,31,10.7,"N",-120.921666,-120,55.3,"W",93.3,93.3,93.3,80,80,80,3826,21,NA,"RV DAVID STARR JORDAN","31JD","MX",11,102,NA,"93   80","3101","0401",40.8,NA,"","","","",NA,26,1,7,20,1,1018,17.5,14.5,1,4,3,8
30453,"2004-01-06-C-31JD",200401,20040109330900,9330900,"20-0401JD-MX-008-0352-09330900","093.3 090.0",1,"ST",-254.14,"01/08/2004",2004,1,37994,8,"12/30/1899 03:52:00",30.846666,30,50.8,"N",-121.595,-121,35.7,"W",93.3,93.3,93.3,90,90,90.1,4113,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",12,112,NA,"93   90","3101","0401",31.8,NA,"","","","",NA,NA,NA,NA,12,2,1019,17.1,14.4,NA,NA,NA,NA
30454,"2004-01-06-C-31JD",200401,20040109331000,9331000,"20-0401JD-MX-008-0935-09331000","093.3 100.0",1,"ST",-293.75,"01/08/2004",2004,1,37994,8,"12/30/1899 09:35:00",30.515,30,30.9,"N",-122.258333,-122,15.5,"W",93.3,93.3,93.3,100,100,100,4166,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",13,122,NA,"93  100","3101","0401",32,NA,"","","","",NA,NA,NA,NA,14,6,1019.1,17,13.9,NA,NA,NA,NA
30455,"2004-01-06-C-31JD",200401,20040109331100,9331100,"20-0401JD-PR-008-1734-09331100","093.3 110.0",1,"ST",-333.57,"01/08/2004",2004,1,37994,8,"12/30/1899 17:34:00",30.186666,30,11.2,"N",-122.926666,-122,55.6,"W",93.3,93.3,93.3,110,110,110,4000,32,NA,"RV DAVID STARR JORDAN","31JD","PR",14,132,NA,"93  110","3101","0401",24.4,126.9,"12/30/1899 12:25:00","12/30/1899 18:15:00","12/30/1899 12:26:00","12/30/1899 18:19:00",8,19,3,6,17,15,1018.8,17,13.9,1,6,4,8
30456,"2004-01-06-C-31JD",200401,20040109331200,9331200,"20-0401JD-MX-009-0234-09331200","093.3 120.0",1,"ST",-373.3,"01/09/2004",2004,1,37995,9,"12/30/1899 02:34:00",29.848333,29,50.9,"N",-123.583333,-123,35,"W",93.3,93.3,93.3,120,120,119.9,4110,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",15,142,NA,"93  120","3101","0401",26.6,NA,"","","","",NA,NA,NA,NA,18,14,1016.9,17.2,15.5,NA,NA,NA,NA
30457,"2004-01-06-C-31JD",200401,20040109001200,9001200,"20-0401JD-MX-009-0847-09001200","090.0 120.0",1,"ST",-368.36,"01/09/2004",2004,1,37995,9,"12/30/1899 08:47:00",30.42,30,25.2,"N",-124.003333,-124,0.2,"W",90,90,90,120,120,120,4197,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",16,152,NA,"90  120","3101","0401",25.5,NA,"","","","",NA,NA,NA,NA,15,10,1017.1,17.8,15.7,NA,NA,NA,NA
30458,"2004-01-06-C-31JD",200401,20040109001100,9001100,"20-0401JD-PR-009-1742-09001100","090.0 110.0",1,"ST",-328.69,"01/09/2004",2004,1,37995,9,"12/30/1899 17:42:00",30.755,30,45.3,"N",-123.341666,-123,20.5,"W",90,90,90,110,110,110.1,4021,32,NA,"RV DAVID STARR JORDAN","31JD","PR",17,162,NA,"90  110","3101","0401",28.2,136.7,"12/30/1899 12:25:00","12/30/1899 18:15:00","12/30/1899 12:28:00","12/30/1899 18:16:00",8,17,3,7,16,13,1020.9,18,16.9,2,6,8,8
30459,"2004-01-06-C-31JD",200401,20040109001000,9001000,"20-0401JD-MX-009-2252-09001000","090.0 100.0",1,"ST",-288.65,"01/09/2004",2004,1,37995,9,"12/30/1899 22:52:00",31.081666,31,4.9,"N",-122.663333,-122,39.8,"W",90,90,90,100,100,100,4007,37,NA,"RV DAVID STARR JORDAN","31JD","MX",18,172,NA,"90  100","3101","0401",24.3,NA,"","","","",NA,17,4,7,16,9,1019.9,18,15.9,2,6,8,8
30460,"2004-01-06-C-31JD",200401,20040109000900,9000900,"20-0401JD-MX-010-0443-09000900","090.0 090.0",1,"ST",-248.7,"01/10/2004",2004,1,37996,10,"12/30/1899 04:43:00",31.418333,31,25.1,"N",-121.991666,-121,59.5,"W",90,90,90,90,90,90,3832,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",19,182,NA,"90   90","3101","0401",20.9,NA,"","","","",NA,NA,NA,NA,16,5,1020.5,17.5,16.5,NA,NA,NA,NA
30461,"2004-01-06-C-31JD",200401,20040109000800,9000800,"20-0401JD-MX-010-1040-09000800","090.0 080.0",1,"ST",-208.74,"01/10/2004",2004,1,37996,10,"12/30/1899 10:40:00",31.751666,31,45.1,"N",-121.315,-121,18.9,"W",90,90,90,80,80,80,3674,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",20,192,NA,"90   80","3101","0401",20.1,NA,"","","","",NA,NA,NA,NA,29,2,1020.1,16.3,15.3,NA,NA,NA,NA
30462,"2004-01-06-C-31JD",200401,20040109000700,9000700,"20-0401JD-PR-010-1801-09000700","090.0 070.0",1,"ST",-169,"01/10/2004",2004,1,37996,10,"12/30/1899 18:01:00",32.081666,32,4.9,"N",-120.638333,-120,38.3,"W",90,90,90,70,70,70,3816,32,NA,"RV DAVID STARR JORDAN","31JD","PR",21,202,NA,"90   70","3101","0401",24.6,112.9,"12/30/1899 12:18:00","12/30/1899 18:10:00","12/30/1899 12:17:00","12/30/1899 18:04:00",8,1,2,7,34,13,1019.8,15.3,15,2,6,8,7
30463,"2004-01-06-C-31JD",200401,20040109000600,9000600,"20-0401JD-MX-010-2315-09000600","090.0 060.0",1,"ST",-129.13,"01/10/2004",2004,1,37996,10,"12/30/1899 23:15:00",32.416666,32,25,"N",-119.96,-119,57.6,"W",90,90,90,60,60,60,916,14,NA,"RV DAVID STARR JORDAN","31JD","MX",22,212,NA,"90   60","3101","0401",56.7,NA,"","","","",NA,30,4,6,31,18,1016.1,16.2,15,1,7,3,8
30464,"2004-01-06-C-31JD",200401,20040109000530,9000530,"20-0401JD-MX-011-0412-09000530","090.0 053.0",1,"ST",-100.78,"01/11/2004",2004,1,37997,11,"12/30/1899 04:12:00",32.653333,32,39.2,"N",-119.475,-119,28.5,"W",90,90,90,53,53,52.9,1298,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",23,222,NA,"90   53","3101","0401",26.3,NA,"","","","",NA,NA,NA,NA,31,14,1015.5,15.8,14.9,NA,NA,NA,NA
30465,"2004-01-06-C-31JD",200401,20040109000450,9000450,"20-0401JD-MX-011-0927-09000450","090.0 045.0",1,"ST",-69.29,"01/11/2004",2004,1,37997,11,"12/30/1899 09:27:00",32.916666,32,55,"N",-118.935,-118,56.1,"W",90,90,90,45,45,45,1689,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",24,232,NA,"90   45","3101","0401",31.4,NA,"","","","",NA,NA,NA,NA,32,8,1014,14.7,13.8,NA,NA,NA,NA
30466,"2004-01-06-C-31JD",200401,20040109000370,9000370,"20-0401JD-MX-011-1452-09000370","090.0 037.0",1,"ST",-37.22,"01/11/2004",2004,1,37997,11,"12/30/1899 14:52:00",33.185,33,11.1,"N",-118.383333,-118,23,"W",90,90,90,37,37,37,1175,14,NA,"RV DAVID STARR JORDAN","31JD","MX",25,242,NA,"90   37","3101","0401",65.1,NA,"","","","",NA,19,3,12,28,1,1013.1,14.9,14.1,0,NA,0,5
30467,"2004-01-06-C-31JD",200401,20040109000350,9000350,"20-0401JD-PR-011-1748-09000350","090.0 035.0",1,"ST",-29.3,"01/11/2004",2004,1,37997,11,"12/30/1899 17:48:00",33.253333,33,15.2,"N",-118.248333,-118,14.9,"W",90,90,90,35,35,35,281,20,NA,"RV DAVID STARR JORDAN","31JD","PR",26,252,NA,"90   35","3101","0401",52.8,400.5,"12/30/1899 12:07:00","12/30/1899 18:02:00","12/30/1899 12:07:00","12/30/1899 18:01:00",8,19,3,8,36,3,1014.3,15.3,14.9,4,7,6,6
30468,"2004-01-06-C-31JD",200401,20040109000280,9000280,"20-0401JD-MX-012-0030-09000280","090.0 028.0",1,"ST",-1.69,"01/12/2004",2004,1,37998,12,"12/30/1899 00:30:00",33.481666,33,28.9,"N",-117.77,-117,46.2,"W",90,90,90,28,28,28,74,12,NA,"RV DAVID STARR JORDAN","31JD","MX",27,262,NA,"90   28","3101","0401",168.6,NA,"","","","",NA,25,2,6,12,9,1014.1,16.9,15.1,0,NA,0,8
30469,"2004-01-06-C-31JD",200401,20040109000300,9000300,"20-0401JD-MX-012-0322-09000300","090.0 030.0",1,"ST",-9.57,"01/12/2004",2004,1,37998,12,"12/30/1899 03:22:00",33.416666,33,25,"N",-117.906666,-117,54.4,"W",90,90,90,30,30,30,611,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",28,272,NA,"90   30","3101","0401",44.1,NA,"","","","",NA,NA,NA,NA,17,11,1015.5,15,13.7,NA,NA,NA,NA
30470,"2004-01-06-C-31JD",200401,20040108670330,8670330,"20-0401JD-MX-012-1026-08670330","086.7 033.0",1,"ST",-3.63,"01/12/2004",2004,1,37998,12,"12/30/1899 10:26:00",33.89,33,53.4,"N",-118.491666,-118,29.5,"W",86.7,86.7,86.7,33,33,33,56,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",29,282,NA,"87   33","3101","0401",84.8,NA,"","","","",NA,NA,NA,NA,36,1,1018.1,14.9,13,NA,NA,NA,NA
30471,"2004-01-06-C-31JD",200401,20040108670350,8670350,"20-0401JD-MX-012-1239-08670350","086.7 035.0",1,"ST",-11.41,"01/12/2004",2004,1,37998,12,"12/30/1899 12:39:00",33.821666,33,49.3,"N",-118.63,-118,37.8,"W",86.7,86.7,86.7,35,35,35,676,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",30,292,NA,"87   35","3101","0401",111.1,NA,"","","","",NA,NA,NA,NA,10,4,1018.2,14.4,13,NA,NA,NA,NA
30472,"2004-01-06-C-31JD",200401,20040108670400,8670400,"20-0401JD-PR-012-1759-08670400","086.7 040.0",1,"ST",-31.09,"01/12/2004",2004,1,37998,12,"12/30/1899 17:59:00",33.658333,33,39.5,"N",-118.973333,-118,58.4,"W",86.7,86.7,86.7,40,40,40,760,14,NA,"RV DAVID STARR JORDAN","31JD","PR",31,302,NA,"87   40","3101","0401",70.3,717.8,"12/30/1899 12:07:00","12/30/1899 18:03:00","12/30/1899 12:10:00","12/30/1899 18:06:00",8,17,3,9,13,7,1020.4,13.2,12.4,1,6,7,8
30473,"2004-01-06-C-31JD",200401,20040108670450,8670450,"20-0401JD-MX-012-2051-08670450","086.7 045.0",1,"ST",-51.09,"01/12/2004",2004,1,37998,12,"12/30/1899 20:51:00",33.491666,33,29.5,"N",-119.32,-119,19.2,"W",86.7,86.7,86.7,45,45,45,1646,18,NA,"RV DAVID STARR JORDAN","31JD","MX",32,312,NA,"87   45","3101","0401",39.7,NA,"","","","",NA,28,2,6,14,4,1020.1,15.8,12.6,2,6,8,8
30474,"2004-01-06-C-31JD",200401,20040108670500,8670500,"20-0401JD-MX-013-0033-08670500","086.7 050.0",1,"ST",-70.98,"01/13/2004",2004,1,37999,13,"12/30/1899 00:33:00",33.325,33,19.5,"N",-119.663333,-119,39.8,"W",86.7,86.7,86.7,50,50,50,79,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",33,322,NA,"87   50","3101","0401",133.1,NA,"","","","",NA,28,2,6,0,0,1020,13.4,11.9,1,6,7,8
30475,"2004-01-06-C-31JD",200401,20040108670550,8670550,"20-0401JD-MX-013-0358-08670550","086.7 055.0",1,"ST",-90.95,"01/13/2004",2004,1,37999,13,"12/30/1899 03:58:00",33.151666,33,9.1,"N",-120.003333,-120,0.2,"W",86.7,86.7,86.7,55,55,55,1215,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",34,332,NA,"87   55","3101","0401",36.4,NA,"","","","",NA,NA,NA,NA,21,3,1021.8,14.9,13,NA,NA,NA,NA
30476,"2004-01-06-C-31JD",200401,20040108670600,8670600,"20-0401JD-MX-013-0749-08670600","086.7 060.0",1,"ST",-110.95,"01/13/2004",2004,1,37999,13,"12/30/1899 07:49:00",32.988333,32,59.3,"N",-120.35,-120,21,"W",86.7,86.7,86.7,60,60,60,721,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",35,342,NA,"87   60","3101","0401",27.8,NA,"","","","",NA,NA,NA,NA,0,0,1022.2,14.7,12.8,NA,NA,NA,NA
30477,"2004-01-06-C-31JD",200401,20040108670700,8670700,"20-0401JD-MX-013-1343-08670700","086.7 070.0",1,"ST",-150.55,"01/13/2004",2004,1,37999,13,"12/30/1899 13:43:00",32.658333,32,39.5,"N",-121.03,-121,1.8,"W",86.7,86.7,86.7,70,70,69.9,3781,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",36,352,NA,"87   70","3101","0401",32.3,NA,"","","","",NA,NA,NA,NA,1,7,1020.9,14.8,13,NA,NA,NA,NA
30478,"2004-01-06-C-31JD",200401,20040108670800,8670800,"20-0401JD-PR-013-2003-08670800","086.7 080.0",1,"ST",-188.61,"01/13/2004",2004,1,37999,13,"12/30/1899 20:03:00",32.341666,32,20.5,"N",-121.681666,-121,40.9,"W",86.7,86.7,86.7,80,80,79.5,3020,32,NA,"RV DAVID STARR JORDAN","31JD","PR",37,362,NA,"87   80","3101","0401",25.4,174.6,"12/30/1899 12:45:00","12/30/1899 18:20:00","12/30/1899 12:21:00","12/30/1899 18:19:00",8,18,7,10,29,1,1021.9,15.9,13.6,1,6,7,8
30479,"2004-01-06-C-31JD",200401,20040108670900,8670900,"20-0401JD-MX-014-0212-08670900","086.7 090.0",1,"ST",-230.18,"01/14/2004",2004,1,38000,14,"12/30/1899 02:12:00",31.99,31,59.4,"N",-122.386666,-122,23.2,"W",86.7,86.7,86.7,90,90,89.9,4094,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",38,372,NA,"87   90","3101","0401",32.4,NA,"","","","",NA,NA,NA,NA,36,8,1021.5,14.8,13.1,NA,NA,NA,NA
30480,"2004-01-06-C-31JD",200401,20040108671000,8671000,"20-0401JD-MX-014-0800-08671000","086.7 100.0",1,"ST",-270.51,"01/14/2004",2004,1,38000,14,"12/30/1899 08:00:00",31.656666,31,39.4,"N",-123.073333,-123,4.4,"W",86.7,86.7,86.7,100,100,100,4130,NA,NA,"RV DAVID STARR JORDAN","31JD","MX",39,382,NA,"87  100","3101","0401",23.4,NA,"","","","",NA,NA,NA,NA,5,9,1021.2,15.9,14.1,NA,NA,NA,NA
