Cruise,Ship,Date,Latitude,Longitude,Abundance per m2,Species
CALCOFI 0201,DAVID STARR JORDAN,2/5/02,33.8833,-120.133,489.173,Euphausia pacifica - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/6/02,34.45,-120.55,4.929,Euphausia pacifica - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/6/02,34.3167,-120.8,453.326,Euphausia pacifica - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/6/02,33.8167,-121.833,671.206,Euphausia pacifica - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/7/02,33.4833,-122.533,18.444,Euphausia pacifica - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/8/02,34.3833,-122.25,470.783,Euphausia pacifica - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/9/02,34.7167,-121.55,636.038,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/28/02,32.95,-117.3,159.533,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/28/02,32.9167,-117.4,188.125,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/28/02,32.85,-117.533,175.938,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/28/02,32.6833,-117.867,40.746,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/29/02,32.5167,-118.217,3243.769,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/29/02,32.35,-118.55,4088.139,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/29/02,32.1833,-118.883,1041.021,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/29/02,32.0167,-119.233,232.17,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/29/02,31.85,-119.567,2059.75,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/30/02,31.5167,-120.25,5.212,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/30/02,31.1833,-120.917,8.106,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/1/02,32.0833,-120.633,2681.888,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/1/02,31.75,-121.317,132.358,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/2/02,33.25,-118.25,1302.126,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/2/02,33.1833,-118.383,1297.867,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/2/02,32.4167,-119.967,122.718,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/3/02,33.8833,-118.483,1380.672,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/3/02,33.8333,-118.617,2091.064,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/3/02,33.6667,-118.967,2857.713,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/3/02,33.4833,-117.767,958.558,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/3/02,33.4167,-117.9,1490.525,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/4/02,33.5,-119.317,4803.623,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/4/02,33.3333,-119.667,642.072,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/4/02,33,-120.35,373.216,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/5/02,32.65,-121.033,725.84,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/5/02,32.3167,-121.717,66.713,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/7/02,33.75,-120.417,1736.952,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/7/02,33.5833,-120.75,439.808,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/7/02,33.25,-121.45,935.155,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/8/02,34.3167,-120.8,429.695,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/8/02,34.2833,-120.033,386.275,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/8/02,34.1833,-119.5,362.567,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/8/02,33.8833,-120.133,1536.52,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/9/02,34.15,-121.15,384.992,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/9/02,33.8167,-121.833,907.487,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/11/02,34.7167,-121.55,392.7,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/11/02,33.7167,-123.633,340.704,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/12/02,35.0167,-120.917,495.015,Euphausia pacifica - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,4/12/02,34.8833,-121.2,1774.987,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/4/03,32.85,-117.533,1318.358,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/5/03,32.6833,-117.867,1228.562,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/5/03,32.0167,-119.233,557.511,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/6/03,31.85,-119.567,290.335,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/9/03,33.1833,-118.383,915.835,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/9/03,32.0833,-120.633,2030.37,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/10/03,33.8167,-118.617,3452.711,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/10/03,33.25,-118.25,5221.643,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/11/03,33.65,-118.967,2306.641,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/11/03,33.4833,-119.317,484.717,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/11/03,33.15,-120,2394.347,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/12/03,32.9833,-120.35,1339.434,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/14/03,33.5833,-120.75,485.74,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/15/03,34.65,-123.367,105.945,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/15/03,34.2833,-119.983,8785.623,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/15/03,33.75,-120.417,993.853,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/16/03,35.4833,-121.6,800.006,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/16/03,34.3167,-120.8,5096.301,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/16/03,33.4833,-122.533,855.525,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/17/03,35.65,-121.25,498.729,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/18/03,34.883,-124.483,10.001,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/18/03,34.8833,-121.2,238.476,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/18/03,34.05,-122.933,18.167,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/19/03,36.05,-122.017,818.096,Euphausia pacifica - All phases and stages
CALCOFI 0304,ROGER REVELLE,4/19/03,35.0167,-120.917,73.968,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/20/03,36.117,-123.483,454.142,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/21/03,36.617,-122.417,811.755,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/22/03,36.05,-125.333,9.248,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/23/03,36.383,-124.633,52.709,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/24/03,36.617,-125.767,35.6,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/25/03,37.783,-123.25,1650.874,Euphausia pacifica - All phases and stages
CALCOFI 0304,DAVID STARR JORDAN,4/25/03,36.95,-125.05,320.313,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/23/04,32.6833,-117.867,15.656,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/24/04,32.5167,-118.217,336.327,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/24/04,31.85,-119.567,1532.535,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/25/04,31.5167,-120.25,18.18,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/28/04,33.1833,-118.383,339.984,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/28/04,32.0833,-120.65,44.265,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/29/04,33.8167,-118.633,461.39,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/29/04,33.25,-118.25,147.6,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/30/04,33.65,-118.967,134.4,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,3/30/04,33.4833,-119.317,613.056,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,4/3/04,34.45,-120.517,226.278,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,4/3/04,33.8833,-120.133,0,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,4/3/04,33.75,-120.417,834.704,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,4/4/04,34.3167,-120.8,386.426,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,4/7/04,34.7167,-121.55,832.191,Euphausia pacifica - All phases and stages
CALCOFI 0404,NEW HORIZON,4/8/04,34.8833,-121.2,1041.523,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/14/04,34.65,-123.367,644.112,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/15/04,35.65,-121.25,45.724,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/16/04,36.1833,-121.733,662.962,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/17/04,35.7833,-124.2,5813.6,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/17/04,35.2167,-123.783,2884.472,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/18/04,36.6167,-122.417,1868.568,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/19/04,37.05,-123.2,13212.865,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/19/04,36.7833,-122.05,11131.727,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/21/04,37.6167,-123.617,1049.725,Euphausia pacifica - All phases and stages
CALCOFI 0404,DAVID STARR JORDAN,4/21/04,36.95,-125.05,1255.04,Euphausia pacifica - All phases and stages
CALCOFI 0504,DAVID STARR JORDAN,4/15/05,36.15,-121.8,640.71,Euphausia pacifica - All phases and stages
CALCOFI 0504,DAVID STARR JORDAN,4/15/05,35.217,-123.783,228.312,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/15/05,32.917,-117.4,3597,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/15/05,32.85,-117.533,8454.71,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/16/05,32.683,-117.867,753.96,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/16/05,32.017,-119.233,1298.43,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/16/05,31.85,-119.567,28.424,Euphausia pacifica - All phases and stages
CALCOFI 0504,DAVID STARR JORDAN,4/17/05,35.45,-124.9,5.278,Euphausia pacifica - All phases and stages
CALCOFI 0504,DAVID STARR JORDAN,4/20/05,36.45,-122.767,368.467,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/20/05,32.917,-118.933,4741.335,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/20/05,32.083,-120.633,3.6,Euphausia pacifica - All phases and stages
CALCOFI 0504,DAVID STARR JORDAN,4/21/05,37.05,-123.2,587.304,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/21/05,33.883,-118.5,1472,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/21/05,33.883,-118.433,124.241,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/21/05,33.183,-118.383,298.08,Euphausia pacifica - All phases and stages
CALCOFI 0504,DAVID STARR JORDAN,4/22/05,37.283,-124.333,494.109,Euphausia pacifica - All phases and stages
CALCOFI 0504,DAVID STARR JORDAN,4/22/05,36.717,-123.917,57.672,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/22/05,33.883,-120.133,831.168,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/22/05,33.75,-120.4,1342.382,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/22/05,33.833,-118.633,7024.953,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/23/05,33.583,-120.75,2476.386,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/25/05,32.983,-120.35,21.507,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/26/05,34.4,-119.783,8.797,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/26/05,34.267,-120.033,3193.618,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/26/05,33.167,-120,502.362,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/27/05,34.467,-120.5,284.715,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/27/05,34.45,-120.517,4234.328,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/29/05,34.717,-121.55,0,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/30/05,35.017,-120.917,24087.6,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/30/05,34.883,-121.2,0,Euphausia pacifica - All phases and stages
CALCOFI 0504,NEW HORIZON,4/30/05,34.017,-118.833,0,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/1/06,32.917,-117.4,12553.155,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/2/06,32.85,-117.533,1401.37,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/2/06,32.683,-117.867,5240.846,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/2/06,32.017,-119.233,441.864,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/3/06,31.85,-119.567,2194.965,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/6/06,32.417,-119.967,1952.52,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/7/06,33.5,-117.75,635.736,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/7/06,33.25,-118.25,5454.12,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/8/06,33.65,-118.967,1973.58,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/8/06,33.483,-117.767,4138.452,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/8/06,33.417,-117.9,12047.678,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/9/06,33.483,-119.317,4223.88,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/9/06,32.667,-121.033,244.64,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/10/06,32.333,-121.717,151.156,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/11/06,32.917,-122.133,1865.667,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/12/06,33.883,-120.133,4382.72,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/13/06,34.317,-120.8,6362.928,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/13/06,34.217,-119.417,31.332,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/13/06,34.183,-119.5,5864.16,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/14/06,34.15,-121.15,2812.18,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/15/06,34.05,-122.933,0.824,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/16/06,35.083,-120.767,30.078,Euphausia pacifica - All phases and stages
CALCOFI 0604,NEW HORIZON,4/16/06,35.017,-120.917,782.388,Euphausia pacifica - All phases and stages
CALCOFI 0604,DAVID STARR JORDAN,4/20/06,34.583,-124.267,902.866,Euphausia pacifica - All phases and stages
CALCOFI 0604,DAVID STARR JORDAN,4/22/06,36.717,-122.2,1659.528,Euphausia pacifica - All phases and stages
CALCOFI 0604,DAVID STARR JORDAN,4/23/06,36.317,-125.55,554.14,Euphausia pacifica - All phases and stages
CALCOFI 0604,DAVID STARR JORDAN,4/23/06,35.783,-124.2,749.952,Euphausia pacifica - All phases and stages
CALCOFI 0604,DAVID STARR JORDAN,4/24/06,37.483,-123.033,1076.075,Euphausia pacifica - All phases and stages
CALCOFI 0604,DAVID STARR JORDAN,4/25/06,37.583,-122.817,321.867,Euphausia pacifica - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/29/96,32.95,-117.3,2.17,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/30/96,32.917,-117.4,79.444,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/30/96,32.85,-117.533,291.305,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/30/96,32.683,-117.867,113.831,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/30/96,32.517,-118.217,237.188,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/30/96,32.35,-118.55,163.657,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/31/96,32.183,-118.9,127.929,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/31/96,32.017,-119.233,165.82,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/31/96,31.85,-119.567,11.219,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,1/31/96,31.517,-120.25,14.353,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/1/96,31.183,-120.917,1.854,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/3/96,31.75,-121.317,3.235,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/4/96,32.917,-118.933,418.547,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/4/96,32.65,-119.483,62.811,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/4/96,32.417,-119.967,98.475,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/4/96,32.083,-120.633,7.001,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/5/96,33.883,-118.483,20.533,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/5/96,33.817,-118.633,60.584,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/5/96,33.483,-117.767,33.007,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/5/96,33.417,-117.9,63.567,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/5/96,33.25,-118.25,820.88,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/5/96,33.183,-118.383,690.666,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/6/96,33.65,-118.967,139.009,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/6/96,33.483,-119.317,515.897,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/6/96,33.317,-119.667,92.386,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/6/96,33.15,-120,92.961,Nematoscelis difficilis - All phases and stages
CALCOFI 9602,DAVID STARR JORDAN,2/6/96,32.983,-120.35,223.709,Nematoscelis difficilis - All phases and stages
