"Cst_Cnt","Btl_Cnt","Depthm","T_degC","Salnty","ChlorA"
30217,754195,228,8.57,34.07,NA
30217,754196,250,8.19,34.08,NA
30217,754197,268,7.82,34.08,NA
30217,754198,300,7.18,34.05,NA
30217,754199,318,6.87,34.04,NA
30217,754200,377,6.5,34.12,NA
30217,754201,400,6.41,34.15,NA
30217,754202,437,6.31,34.2,NA
30217,754203,500,6.15,34.31,NA
30217,754204,514,6.11,34.33,NA
30218,754205,0,14.85,32.82,0.13
30218,754206,2,14.85,32.82,0.13
30218,754207,10,14.85,32.82,0.13
30218,754208,16,14.85,32.82,0.13
30218,754209,20,14.85,32.82,0.13
30218,754210,30,14.85,32.82,0.14
30218,754211,31,14.85,32.82,0.14
30218,754212,46,14.7,32.82,0.19
30218,754213,50,14.53,32.82,0.26
30218,754214,56,14.26,32.85,0.41
30218,754215,65,14.06,32.99,0.67
30218,754216,75,13.72,33,0.62
30218,754217,76,13.66,33,0.61
30218,754218,85,12.66,32.92,0.49
30218,754219,95,11.64,32.89,0.26
30218,754220,100,11.24,32.89,0.2
30218,754221,109,10.74,32.94,0.15
30218,754222,125,10.63,33.3,0.11
30218,754223,144,10.07,33.5,0.07
30218,754224,150,9.81,33.55,0.05
30218,754225,169,9.12,33.72,0.01
30218,754226,199,9.24,34,0.01
30218,754227,200,9.23,34,NA
30218,754228,229,8.89,34.04,NA
30218,754229,250,8.5,34.06,NA
30218,754230,269,8.13,34.07,NA
30218,754231,300,7.65,34.09,NA
30218,754232,318,7.42,34.11,NA
30218,754233,378,6.85,34.17,NA
30218,754234,400,6.56,34.17,NA
30218,754235,437,6.11,34.15,NA
30218,754236,500,5.84,34.24,NA
30218,754237,515,5.77,34.25,NA
30219,754238,0,15.6,32.97,0.12
30219,754239,2,15.6,32.976,0.12
30219,754240,10,15.61,32.977,0.12
30219,754241,15,15.61,32.977,0.12
30219,754242,20,15.61,32.977,0.12
30219,754243,30,15.61,32.978,0.13
30219,754244,45,15.61,32.984,0.12
30219,754245,50,15.61,32.984,0.13
30219,754246,60,15.61,32.983,0.15
30219,754247,75,15.68,33.024,0.22
30219,754248,85,15.63,33.133,0.3
30219,754249,95,14.21,32.976,0.44
30219,754250,100,13.47,32.918,0.42
30219,754251,105,12.8,32.878,0.4
30219,754252,115,11.94,32.856,0.28
30219,754253,125,11.45,32.92,0.16
30219,754254,140,11.08,33.039,0.12
30219,754255,150,10.73,33.15,0.08
30219,754256,165,10.17,33.334,0.03
30219,754257,195,9.34,33.668,0
30219,754258,200,9.26,33.713,NA
30219,754259,230,8.87,33.917,NA
30219,754260,250,8.51,33.992,NA
30219,754261,269,8.15,34.032,NA
30219,754262,300,7.64,34.054,NA
30219,754263,319,7.36,34.054,NA
30219,754264,378,6.66,34.079,NA
30219,754265,400,6.47,34.102,NA
30219,754266,439,6.19,34.15,NA
30219,754267,500,5.8,34.219,NA
30219,754268,515,5.7,34.237,NA
30220,754269,0,15.78,33,0.08
30220,754270,2,15.78,33.002,NA
30220,754271,2,15.78,33.003,0.08
30220,754272,10,15.77,33.003,0.11
30220,754273,11,15.77,33.003,0.11
30220,754274,20,15.76,33.004,0.11
30220,754275,21,15.76,33.004,0.11
30220,754276,30,15.77,33.009,0.12
30220,754277,31,15.77,33.01,0.12
30220,754278,41,15.83,33.043,0.12
30220,754279,50,15.97,33.101,0.14
30220,754280,52,16,33.114,0.15
30220,754281,61,16.05,33.145,0.19
30220,754282,69,16.04,33.164,0.23
30220,754283,75,15.98,33.16,0.24
30220,754284,79,15.88,33.152,0.26
30220,754285,89,15.36,33.133,0.37
30220,754286,100,13.74,32.995,0.41
30220,754287,101,13.59,32.982,0.41
30220,754288,110,12.86,32.916,0.36
30220,754289,117,12.14,32.881,0.29
30220,754290,124,11.9,32.915,0.11
30220,754291,125,11.85,32.921,0.11
30220,754292,139,11.16,33.039,0.08
30220,754293,150,10.65,33.197,0.06
30220,754294,164,10.08,33.407,0.04
30220,754295,194,9.32,33.661,0.02
30220,754296,200,9.25,33.714,NA
30220,754297,229,9.03,33.931,NA
30220,754298,250,8.76,34.02,NA
30220,754299,268,8.5,34.063,NA
30220,754300,300,8.08,34.073,NA
30220,754301,318,7.82,34.079,NA
30220,754302,377,6.67,34.096,NA
30220,754303,400,6.44,34.109,NA
30220,754304,437,6.19,34.134,NA
30220,754305,500,5.76,34.197,NA
30220,754306,514,5.66,34.211,NA
30221,754307,0,16.04,33.07,0.08
30221,754308,2,16.04,33.07,0.08
30221,754309,10,16.04,33.071,0.08
30221,754310,15,16.04,33.072,0.08
30221,754311,20,16.06,33.091,0.08
30221,754312,30,16.12,33.138,0.09
30221,754313,45,16.23,33.187,0.11
30221,754314,50,16.28,33.205,0.11
30221,754315,60,16.38,33.235,0.11
30221,754316,75,16.4,33.248,0.13
30221,754317,84,16.39,33.26,0.16
30221,754318,95,16.3,33.27,0.2
30221,754319,100,15.54,33.224,0.27
30221,754320,105,14.52,33.15,0.33
30221,754321,114,12.46,32.943,0.29
30221,754322,124,11.87,33.006,0.21
30221,754323,125,11.83,33.01,0.21
30221,754324,138,11.44,33.065,0.16
30221,754325,150,10.85,33.197,0.1
30221,754326,164,10.13,33.388,0.04
30221,754327,193,9.24,33.729,0
30221,754328,200,9.11,33.791,NA
30221,754329,228,8.75,33.974,NA
30221,754330,250,8.49,34.048,NA
30221,754331,266,8.3,34.074,NA
30221,754332,300,7.81,34.075,NA
30221,754333,316,7.57,34.076,NA
30221,754334,377,6.68,34.096,NA
30221,754335,400,6.5,34.118,NA
30221,754336,436,6.3,34.156,NA
30221,754337,500,5.89,34.211,NA
30221,754338,514,5.8,34.223,NA
30222,754339,0,14.91,32.92,0.17
30222,754340,2,14.91,32.925,0.17
30222,754341,10,14.91,32.922,0.17
30222,754342,16,14.91,32.921,0.17
30222,754343,20,14.91,32.924,0.18
30222,754344,30,14.92,32.934,0.2
30222,754345,45,14.85,32.934,0.24
30222,754346,50,14.82,32.931,0.25
30222,754347,55,14.78,32.926,0.27
30222,754348,65,14.63,32.908,0.33
30222,754349,75,14.14,32.907,0.64
30222,754350,85,13.77,32.952,0.65
30222,754351,95,12.46,32.887,0.35
30222,754352,100,11.83,32.88,0.26
30222,754353,109,10.95,32.868,0.16
30222,754354,124,10.74,33.12,0.08
30222,754355,125,10.7,33.134,0.08
30222,754356,144,9.94,33.378,0.02
30222,754357,150,9.77,33.445,0.01
30222,754358,169,9.35,33.634,0
30222,754359,198,8.88,33.885,0
30222,754360,200,8.85,33.897,NA
30222,754361,228,8.41,34.014,NA
30222,754362,250,8.12,34.041,NA
30222,754363,269,7.88,34.046,NA
30222,754364,300,7.42,34.072,NA
30222,754365,318,7.18,34.088,NA
30222,754366,378,6.73,34.152,NA
30222,754367,400,6.56,34.167,NA
30222,754368,438,6.27,34.192,NA
30222,754369,500,5.88,34.249,NA
30222,754370,515,5.79,34.263,NA
30223,754371,0,15.31,33.13,0.16
30223,754372,2,15.31,33.13,0.16
30223,754373,10,15.32,33.131,0.16
30223,754374,16,15.32,33.131,0.17
30223,754375,20,15.31,33.131,0.17
30223,754376,30,15.3,33.143,0.18
30223,754377,31,15.3,33.145,0.18
30223,754378,45,15.11,33.156,0.28
30223,754379,50,15.1,33.156,0.31
30223,754380,55,15.09,33.155,0.33
30223,754381,65,14.56,33.137,0.85
30223,754382,75,12.29,33.281,0.4
30223,754383,85,11.18,33.387,0.2
30223,754384,95,10.06,33.48,0.06
30223,754385,100,10.02,33.552,0.05
30223,754386,110,9.93,33.628,0.04
30223,754387,125,9.32,33.679,0.01
30223,754388,145,8.99,33.828,0
30223,754389,150,8.96,33.865,0
30223,754390,170,8.85,33.987,0
30223,754391,200,8.46,34.033,0
30223,754392,230,8.12,34.078,NA
30223,754393,250,8.01,34.119,NA
30223,754394,269,7.9,34.152,NA
30223,754395,300,7.49,34.155,NA
30223,754396,318,7.24,34.156,NA
30223,754397,378,6.73,34.189,NA
30223,754398,400,6.63,34.217,NA
30223,754399,438,6.46,34.267,NA
30223,754400,500,5.99,34.305,NA
30223,754401,515,5.88,34.315,NA
30224,754402,0,15.1,33.04,0.15
30224,754403,2,15.1,33.041,0.15
30224,754404,2,15.11,33.041,NA
30224,754405,10,15.06,33.038,0.17
30224,754406,16,15.03,33.038,0.19
30224,754407,20,15.03,33.042,0.19
30224,754408,30,15.03,33.064,0.19
30224,754409,31,15.03,33.067,0.19
30224,754410,39,15.04,33.116,0.24
30224,754411,47,14.71,33.132,0.41
30224,754412,50,14.57,33.126,0.59
30224,754413,54,14.41,33.12,0.8
30224,754414,60,14.3,33.137,0.85
30224,754415,71,13.18,33.096,0.54
30224,754416,75,12.55,33.049,0.42
30224,754417,83,11.37,33.018,0.21
30224,754418,94,10.61,33.258,0.1
30224,754419,100,10.26,33.314,0.06
30224,754420,110,9.78,33.395,0.02
30224,754421,124,9.33,33.65,0
30224,754422,125,9.32,33.662,0
30224,754423,144,9.19,33.828,0
30224,754424,150,9.13,33.862,0
30224,754425,169,8.91,33.941,0
30224,754426,198,8.65,34.042,0
30224,754427,200,8.61,34.044,NA
30224,754428,229,8,34.058,NA
30224,754429,250,7.67,34.078,NA
30224,754430,268,7.44,34.096,NA
30224,754431,300,7.15,34.111,NA
30224,754432,318,7.03,34.118,NA
30224,754433,377,6.62,34.164,NA
30224,754434,400,6.43,34.18,NA
30224,754435,437,6.14,34.203,NA
30224,754436,500,5.75,34.223,NA
30224,754437,515,5.66,34.228,NA
30225,754438,0,15.22,33.02,0.14
30225,754439,2,15.22,33.025,0.14
30225,754440,10,15.21,33.022,0.13
30225,754441,15,15.19,33.018,0.13
30225,754442,20,15.17,33.02,0.14
30225,754443,30,15.11,33.031,0.15
30225,754444,45,14.94,33.061,0.28
30225,754445,50,14.42,33.043,0.7
30225,754446,54,13.99,33.032,1.01
30225,754447,65,13.59,33.06,0.88
30225,754448,74,12.62,33.056,0.41
30225,754449,75,12.54,33.064,0.38
30225,754450,85,11.7,33.126,0.2
30225,754451,94,10.74,33.077,0.14
30225,754452,100,10.56,33.139,0.11
30225,754453,110,10.26,33.248,0.08
30225,754454,124,10.17,33.519,0.06
30225,754455,125,10.15,33.528,0.06
30225,754456,145,9.6,33.646,0.01
30225,754457,150,9.51,33.69,0.01
30225,754458,168,9.24,33.849,0.01
30225,754459,198,8.83,34.001,0
30225,754460,200,8.81,34.008,NA
30225,754461,229,8.44,34.074,NA
30225,754462,250,8.03,34.074,NA
30225,754463,268,7.67,34.064,NA
30225,754464,300,7.27,34.07,NA
30225,754465,318,7.09,34.077,NA
30225,754466,377,6.53,34.113,NA
30225,754467,400,6.34,34.136,NA
30225,754468,437,6.06,34.176,NA
30225,754469,500,5.73,34.234,NA
30225,754470,514,5.66,34.247,NA
30226,754471,0,14.23,33.17,0.72
30226,754472,3,14.23,33.177,0.72
30226,754473,10,14.23,33.177,0.7
30226,754474,20,14.08,33.181,0.66
30226,754475,30,13.89,33.183,0.73
30226,754476,41,13.86,33.185,0.88
30226,754477,50,13.85,33.185,0.82
30226,754478,51,13.85,33.185,0.81
30226,754479,60,13.73,33.176,0.61
30226,754480,70,11.76,33.038,0.27
30226,754481,75,11.31,33.039,0.2
30226,754482,85,10.82,33.11,0.14
30226,754483,100,9.94,33.323,0.05
30226,754484,119,9.73,33.711,0.03
30226,754485,125,9.63,33.772,0.03
30226,754486,139,9.44,33.865,0.02
30226,754487,150,9.46,33.943,0.02
30226,754488,169,9.5,34.045,0.02
30226,754489,199,9.21,34.132,0.01
30226,754490,200,9.2,34.134,NA
30226,754491,229,8.94,34.184,NA
30226,754492,250,8.68,34.185,NA
30226,754493,269,8.37,34.185,NA
30226,754494,300,7.61,34.125,NA
30226,754495,318,7.17,34.094,NA
30226,754496,378,6.57,34.135,NA
30226,754497,400,6.46,34.154,NA
30226,754498,438,6.3,34.192,NA
30226,754499,500,5.89,34.272,NA
30226,754500,515,5.79,34.292,NA
30227,754501,0,14.45,33.18,0.93
30227,754502,2,14.45,33.183,0.93
30227,754503,10,14.42,33.183,0.89
30227,754504,11,14.42,33.183,0.89
30227,754505,20,14.16,33.198,0.97
30227,754506,30,12.12,33.35,0.79
30227,754507,40,11.22,33.356,0.37
30227,754508,50,11.1,33.47,0.34
30227,754509,60,11.13,33.526,0.37
30227,754510,70,11.05,33.538,0.29
30227,754511,75,11.02,33.542,0.28
30227,754512,85,10.85,33.551,0.26
30227,754513,100,10.05,33.573,0.09
30227,754514,120,9.35,33.776,0.03
30227,754515,125,9.24,33.816,0.03
30227,754516,140,9.01,33.916,0.02
30227,754517,150,8.99,33.976,0.02
30227,754518,170,8.98,34.062,0.01
30227,754519,199,8.51,34.077,0.02
30227,754520,200,8.5,34.078,NA
30227,754521,228,8.21,34.116,NA
30227,754522,250,8.04,34.136,NA
30227,754523,268,7.89,34.146,NA
30227,754524,300,7.4,34.149,NA
30227,754525,319,7.12,34.153,NA
30227,754526,378,6.79,34.225,NA
30227,754527,400,6.55,34.224,NA
30227,754528,437,6.15,34.219,NA
30227,754529,500,5.84,34.278,NA
30227,754530,515,5.77,34.292,NA
30228,754531,0,14.9,33.23,0.76
30228,754532,1,14.9,33.23,0.76
30228,754533,1,14.9,33.231,NA
30228,754534,9,14.84,33.232,0.77
30228,754535,10,14.78,33.233,0.81
30228,754536,17,14.32,33.237,1.14
30228,754537,20,14.15,33.239,1.22
30228,754538,26,13.92,33.241,1.33
30228,754539,30,13.88,33.239,1.39
30228,754540,33,13.87,33.239,1.41
30228,754541,40,13.79,33.249,1.39
30228,754542,46,12.45,33.258,0.45
30228,754543,50,12.2,33.271,0.36
30228,754544,53,12.14,33.282,0.29
30228,754545,60,11.71,33.318,0.19
30228,754546,70,10.67,33.352,0.13
30228,754547,75,10.42,33.392,0.11
30228,754548,84,10.19,33.477,0.09
30228,754549,99,9.89,33.62,0.04
30228,754550,100,9.88,33.631,0.04
30228,754551,119,9.7,33.815,0.02
30228,754552,125,9.63,33.848,0.02
30228,754553,140,9.44,33.914,0.02
30228,754554,150,9.29,33.976,0.02
30228,754555,169,8.98,34.084,0.01
30228,754556,198,8.57,34.147,0.01
30228,754557,200,8.54,34.147,NA
30228,754558,228,8.19,34.137,NA
30228,754559,250,7.98,34.154,NA
30228,754560,268,7.82,34.173,NA
30228,754561,300,7.47,34.196,NA
30228,754562,317,7.29,34.207,NA
30228,754563,377,6.84,34.243,NA
30228,754564,400,6.69,34.254,NA
30228,754565,437,6.46,34.271,NA
30228,754566,500,6.06,34.306,NA
30228,754567,515,5.97,34.314,NA
30229,754568,0,14.74,33.32,2.09
30229,754569,2,14.74,33.321,2.09
30229,754570,10,13.76,33.394,3.78
30229,754571,11,13.6,33.406,4.05
30229,754572,20,13.11,33.43,4.78
30229,754573,21,13.09,33.43,4.86
30229,754574,30,12.99,33.432,3.5
30229,754575,31,12.98,33.432,3.28
30229,754576,41,12.72,33.438,1.3
30229,754577,50,12.23,33.442,0.79
30229,754578,60,11.43,33.506,0.35
30229,754579,70,11.03,33.516,0.29
30229,754580,75,10.74,33.515,0.23
30229,754581,84,10.25,33.53,0.13
30229,754582,99,9.97,33.643,0.07
30229,754583,100,9.95,33.653,0.07
30229,754584,119,9.65,33.843,0.03
30229,754585,125,9.59,33.876,0.02
30229,754586,139,9.48,33.936,0.02
30229,754587,150,9.39,33.995,0.02
30229,754588,168,9.26,34.077,0.02
30229,754589,198,9.1,34.115,0.01
30229,754590,200,9.08,34.119,NA
30229,754591,228,8.78,34.176,NA
30229,754592,250,8.67,34.204,NA
30229,754593,267,8.58,34.218,NA
30229,754594,300,8.18,34.233,NA
30229,754595,317,7.95,34.237,NA
30229,754596,377,7.31,34.251,NA
30229,754597,400,7.1,34.254,NA
30229,754598,437,6.78,34.26,NA
30229,754599,500,6.3,34.294,NA
30229,754600,515,6.19,34.302,NA
30230,754601,0,14.07,33.41,0.67
30230,754602,2,14.07,33.413,0.67
30230,754603,10,13.88,33.413,1.13
30230,754604,20,13.02,33.439,4.51
30230,754605,30,11.85,33.486,1.67
30230,754606,40,11.11,33.533,0.56
30230,754607,50,10.95,33.574,0.44
30230,754608,59,10.74,33.631,0.29
30230,754609,69,10.47,33.702,0.16
30230,754610,75,10.32,33.747,0.12
30230,754611,84,10.12,33.804,0.08
30230,754612,99,9.79,33.84,0.05
30230,754613,100,9.79,33.847,0.05
30230,754614,119,9.76,33.986,0.05
30230,754615,125,9.68,34.009,0.05
30230,754616,138,9.52,34.051,0.05
30230,754617,150,9.53,34.113,0.05
30230,754618,168,9.56,34.199,0.05
30230,754619,198,9.17,34.24,NA
30230,754620,200,9.13,34.239,NA
30230,754621,228,8.56,34.216,NA
30230,754622,250,8.33,34.228,NA
30230,754623,268,8.21,34.245,NA
30230,754624,300,7.96,34.267,NA
30230,754625,317,7.82,34.275,NA
30230,754626,377,7.12,34.269,NA
30230,754627,400,6.87,34.268,NA
30230,754628,437,6.51,34.272,NA
30230,754629,500,6.16,34.314,NA
30230,754630,514,6.08,34.324,NA
30231,754631,0,14.46,33.41,2.05
30231,754632,2,14.46,33.413,2.05
30231,754633,10,14.44,33.412,2.21
30231,754634,20,12.67,33.408,2.33
30231,754635,30,12.08,33.42,1.97
30231,754636,40,11.19,33.461,1.1
30231,754637,50,10.53,33.501,0.48
30231,754638,60,10.23,33.6,0.26
30231,754639,70,9.97,33.72,0.13
30231,754640,75,9.95,33.759,0.12
30231,754641,85,9.92,33.809,0.09
30231,754642,99,9.88,33.917,0.06
30231,754643,100,9.87,33.925,0.06
30231,754644,119,9.67,34.056,0.05
30231,754645,125,9.65,34.082,0.05
30231,754646,140,9.61,34.133,0.05
30231,754647,150,9.48,34.17,0.05
30231,754648,170,9.17,34.232,0.04
30231,754649,199,8.92,34.269,0.02
30231,754650,200,8.91,34.269,NA
30231,754651,229,8.52,34.263,NA
30231,754652,250,8.26,34.268,NA
30231,754653,268,8.06,34.273,NA
30231,754654,300,7.76,34.269,NA
30231,754655,322,7.56,34.267,NA
30232,754656,0,15.44,33.41,0.51
30232,754657,2,15.44,33.414,0.51
30232,754658,10,15.03,33.41,0.59
30232,754659,20,12.54,33.45,0.54
30232,754660,30,11.35,33.467,0.61
30232,754661,40,10.96,33.545,0.38
30232,754662,50,10.77,33.604,0.3
30232,754663,60,10.45,33.697,0.17
30232,754664,70,10.17,33.76,0.19
30232,754665,75,10.09,33.826,0.14
30232,754666,85,9.99,33.962,0.04
30232,754667,100,9.88,34.065,0.03
30232,754668,119,9.76,34.117,0.02
30232,754669,125,9.71,34.132,0.03
30232,754670,140,9.55,34.169,0.05
30232,754671,150,9.41,34.196,0.04
30232,754672,170,9.14,34.245,0.02
30232,754673,200,8.93,34.282,0.02
30232,754674,229,8.81,34.299,NA
30232,754675,250,8.64,34.296,NA
30232,754676,268,8.48,34.29,NA
30232,754677,300,8.21,34.288,NA
30232,754678,318,8.06,34.287,NA
30232,754679,378,7.48,34.283,NA
30232,754680,400,7.16,34.288,NA
30232,754681,438,6.64,34.301,NA
30232,754682,500,6.24,34.321,NA
30232,754683,515,6.14,34.326,NA
30233,754684,0,14.52,33.42,5.22
30233,754685,1,14.52,33.42,5.22
30233,754686,1,14.55,33.419,NA
30233,754687,6,13.83,33.432,10.56
30233,754688,10,13.44,33.433,13.42
30233,754689,11,13.36,33.433,13.74
30233,754690,17,12.94,33.449,10.03
30233,754691,20,12.68,33.458,6.8
30233,754692,22,12.48,33.465,4.67
30233,754693,30,11.23,33.502,1
30233,754694,31,11.08,33.51,0.84
30233,754695,40,10.55,33.645,0.43
30234,754696,0,13.66,33.54,8.87
30234,754697,2,13.66,33.541,8.87
30234,754698,6,13.66,33.542,9.07
30234,754699,10,13.53,33.545,9.12
30234,754700,20,11.6,33.554,8.22
30234,754701,30,11.02,33.629,7.26
30234,754702,40,10.66,33.716,6.79
30234,754703,50,10.44,33.775,5.48
30234,754704,52,10.4,33.787,5.22
30235,754705,0,14.74,33.47,0.89
30235,754706,2,14.74,33.479,0.89
30235,754707,9,14.01,33.495,2.32
30235,754708,10,13.8,33.494,2.39
30235,754709,20,11.72,33.519,3.05
30235,754710,29,10.95,33.592,2.42
30235,754711,30,10.9,33.6,2.28
30235,754712,39,10.61,33.674,1.06
30235,754713,49,10.39,33.78,0.74
30235,754714,50,10.37,33.789,0.74
30235,754715,59,10.23,33.853,0.73
30235,754716,69,10.16,33.895,0.49
30235,754717,75,10.14,33.931,0.42
30235,754718,84,10.09,33.985,0.37
30235,754719,99,9.88,34.043,0.29
30235,754720,100,9.86,34.048,0.29
30235,754721,119,9.52,34.13,0.35
30235,754722,125,9.47,34.146,0.31
30235,754723,139,9.39,34.176,0.2
30235,754724,150,9.32,34.204,0.15
30235,754725,169,9.22,34.245,0.09
30235,754726,199,9.08,34.269,0.07
30235,754727,200,9.07,34.269,NA
30235,754728,228,8.81,34.277,NA
30235,754729,250,8.51,34.277,NA
30235,754730,268,8.26,34.277,NA
30235,754731,300,7.89,34.277,NA
30235,754732,318,7.71,34.278,NA
30235,754733,377,7.21,34.285,NA
30235,754734,400,7.04,34.29,NA
30235,754735,437,6.77,34.3,NA
30235,754736,500,6.31,34.323,NA
30235,754737,515,6.2,34.329,NA
30236,754738,0,14.43,33.39,0.55
30236,754739,2,14.43,33.395,0.55
30236,754740,10,14.27,33.393,0.63
30236,754741,20,13.3,33.413,3.03
30236,754742,30,12.74,33.422,2.42
30236,754743,40,12.3,33.442,0.89
30236,754744,50,12.1,33.453,0.43
30236,754745,59,11.27,33.539,0.44
30236,754746,69,10.66,33.659,0.31
30236,754747,75,10.45,33.724,0.24
30236,754748,85,10.24,33.807,0.16
30236,754749,100,10.02,33.854,0.17
30236,754750,119,9.79,34.015,0.06
30236,754751,125,9.73,34.049,0.06
30236,754752,139,9.61,34.106,0.05
30236,754753,150,9.49,34.129,0.05
30236,754754,168,9.28,34.155,0.05
30236,754755,198,9.02,34.224,0.01
30236,754756,200,9,34.226,NA
30236,754757,228,8.66,34.237,NA
30236,754758,250,8.45,34.257,NA
30236,754759,268,8.27,34.272,NA
30236,754760,300,7.79,34.278,NA
30236,754761,318,7.53,34.278,NA
30236,754762,377,7.08,34.287,NA
30236,754763,400,6.9,34.294,NA
30236,754764,437,6.62,34.306,NA
30236,754765,500,6.26,34.324,NA
30236,754766,515,6.18,34.328,NA
30237,754767,0,12.73,33.42,9.17
30237,754768,2,12.73,33.427,9.17
30237,754769,10,12.57,33.41,6.14
30237,754770,11,12.55,33.408,5.59
30237,754771,20,11.79,33.422,1.49
30237,754772,21,11.7,33.426,1.14
30237,754773,30,11.31,33.459,1.04
30237,754774,40,10.64,33.513,0.7
30237,754775,50,10.02,33.639,0.31
30237,754776,60,9.9,33.7,0.22
30237,754777,70,9.88,33.768,0.19
30237,754778,75,9.86,33.807,0.17
30237,754779,85,9.81,33.878,0.13
30237,754780,100,9.74,33.941,0.1
30237,754781,120,9.56,34.021,0.07
30237,754782,125,9.5,34.045,0.06
30237,754783,140,9.32,34.114,0.04
30237,754784,150,9.23,34.15,0.03
30237,754785,170,9.03,34.196,0.02
30237,754786,200,8.56,34.197,0.01
30237,754787,229,8.26,34.242,NA
30237,754788,250,8.13,34.259,NA
30237,754789,268,8.02,34.267,NA
30237,754790,300,7.65,34.276,NA
30237,754791,318,7.42,34.279,NA
30237,754792,377,6.88,34.294,NA
30237,754793,400,6.71,34.3,NA
30237,754794,438,6.47,34.31,NA
30237,754795,500,6.11,34.33,NA
30237,754796,514,6.03,34.335,NA
30238,754797,0,12.66,33.39,10.35
30238,754798,2,12.66,33.39,10.35
30238,754799,6,12.66,33.39,10.02
30238,754800,10,12.52,33.389,7.77
30238,754801,11,12.47,33.387,7.1
30238,754802,20,11.74,33.329,3.58
30238,754803,21,11.64,33.326,3.28
30238,754804,30,10.75,33.442,0.57
30238,754805,31,10.67,33.458,0.36
30238,754806,41,10.58,33.501,0.37
30238,754807,50,10.3,33.566,0.29
30238,754808,51,10.27,33.573,0.28
30238,754809,61,10.22,33.596,0.25
30238,754810,73,10.16,33.615,0.03
30239,754811,0,13.49,33.22,2.99
30239,754812,2,13.49,33.223,2.99
30239,754813,10,12.95,33.34,10.07
30239,754814,11,12.86,33.363,11.44
30239,754815,20,12.56,33.553,23.72
30239,754816,30,11.88,33.553,13.52
30239,754817,40,11.19,33.526,1.6
30239,754818,50,10.99,33.562,1.36
30239,754819,60,10.56,33.561,0.93
30239,754820,70,9.75,33.546,0.42
30239,754821,75,9.76,33.618,0.37
30239,754822,85,9.78,33.75,0.28
30239,754823,99,9.8,33.915,0.23
30239,754824,100,9.79,33.922,0.23
30239,754825,125,9.51,34.042,0.16
30239,754826,147,9.27,34.124,0.08
30239,754827,150,9.24,34.137,0.07
30239,754828,172,9.07,34.215,0.05
30239,754829,200,8.89,34.237,0.05
30239,754830,203,8.87,34.237,0.05
30239,754831,234,8.6,34.253,NA
30239,754832,250,8.29,34.225,NA
30239,754833,272,7.81,34.184,NA
30239,754834,300,7.38,34.185,NA
30239,754835,320,7.12,34.195,NA
30239,754836,380,6.42,34.19,NA
30239,754837,400,6.26,34.196,NA
30239,754838,433,6.05,34.21,NA
30239,754839,500,5.71,34.253,NA
30239,754840,511,5.65,34.26,NA
30240,754841,0,14.74,33.2,0.71
30240,754842,2,14.74,33.202,0.71
30240,754843,10,14.75,33.201,0.69
30240,754844,20,14.56,33.2,0.81
30240,754845,30,14,33.19,1.28
30240,754846,40,13.61,33.192,0.82
30240,754847,50,13.59,33.192,0.55
30240,754848,60,12.53,33.223,0.21
30240,754849,69,12.27,33.291,0.19
30240,754850,75,12.04,33.319,0.17
30240,754851,85,11.48,33.38,0.13
30240,754852,100,10.03,33.594,0.05
30240,754853,120,10.03,33.816,0.04
30240,754854,125,10,33.858,0.03
30240,754855,140,9.88,33.957,0.02
30240,754856,150,9.8,33.999,0.02
